x;y;z
oxford_human_development_index_tbd__oxford_new_deaths_smoothed_tbd;c3_Apple_TransitMobility_index;0.125552978412515
oxford_population_density_tbd__oxford_weekly_hosp_admissions_tbd;c3_Apple_TransitMobility_index;0.125539570460604
oxford_population_density_tbd__oxford_new_deaths_per_million_tbd;c3_Apple_TransitMobility_index;0.12549952658483
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_tests_smoothed_per_thousand_tbd;c3_Google_ParksMobility_index;0.125493775912787
c3_MortalityRateUnder5International_numeric__c3_JHU_ConfirmedCases_integer;c3_Apple_TransitMobility_index;0.12545790448151
oxford_gdp_per_capita_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.125406387894703
oxford_male_smokers_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_TransitStationsMobility_index;0.125346022247441
oxford_male_smokers_tbd__oxford_weekly_icu_admissions_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.125225358478736
oxford_gdp_per_capita_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_WorkplacesMobility_index;0.125084741356038
oxford_aged_70_older_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.125040157997408
oxford_gdp_per_capita_tbd__oxford_total_tests_per_thousand_tbd;c3_Apple_DrivingMobility_index;0.125025908360175
oxford_handwashing_facilities_tbd__cep_repronum_se_numeric;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.125001015586182
oxford_median_age_tbd__oxford_new_tests_smoothed_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.124973870701876
c3_LifeExpectancyInternational_numeric__oxford_icu_patients_tbd;c3_Apple_TransitMobility_index;0.124971740867969
oxford_life_expectancy_tbd__oxford_icu_patients_tbd;c3_Apple_TransitMobility_index;0.124780096559528
oxford_aged_65_older_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.124412137648857
oxford_hospital_beds_per_thousand_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Google_ParksMobility_index;0.124223128375323
oxford_human_development_index_tbd__oxford_hosp_patients_tbd;c3_Google_TransitStationsMobility_index;0.124206979787644
oxford_population_tbd__oxford_weekly_hosp_admissions_tbd;c3_Apple_TransitMobility_index;0.124031577526727
oxford_population_density_tbd__oxford_positive_rate_tbd;c3_Google_ParksMobility_index;0.124021788922701
oxford_human_development_index_tbd__oxford_hosp_patients_tbd;c3_Apple_TransitMobility_index;0.123965389286143
oxford_female_smokers_tbd__oxford_total_tests_tbd;c3_Apple_DrivingMobility_index;0.123919472618137
oxford_median_age_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.123849584803774
oxford_male_smokers_tbd__oxford_total_tests_tbd;c3_Apple_TransitMobility_index;0.123846953337414
oxford_extreme_poverty_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.123702365046218
oxford_gdp_per_capita_tbd__oxford_weekly_hosp_admissions_tbd;c3_Google_WorkplacesMobility_index;0.123693347919083
oxford_handwashing_facilities_tbd__oxford_new_cases_smoothed_tbd;c3_Apple_TransitMobility_index;0.123675172830316
oxford_extreme_poverty_tbd__oxford_tests_per_case_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.123663454937083
oxford_handwashing_facilities_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_GroceryMobility_index;0.123591382806807
oxford_handwashing_facilities_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Apple_TransitMobility_index;0.123514876724973
oxford_life_expectancy_tbd__oxford_hosp_patients_per_million_tbd;c3_Apple_DrivingMobility_index;0.123462163988442
c3_LifeExpectancyInternational_numeric__oxford_hosp_patients_per_million_tbd;c3_Apple_WalkingMobility_index;0.123415669733308
c3_MaleFemaletotal_InternationalCensus_integer__oxford_weekly_hosp_admissions_tbd;c3_Apple_TransitMobility_index;0.123352043842441
c3_LifeExpectancyInternational_numeric__cep_repronum_se_numeric;c3_Apple_TransitMobility_index;0.123203464727148
oxford_gdp_per_capita_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.123170013259908
c3_LifeExpectancyInternational_numeric__cep_repronum_numeric;c3_Apple_TransitMobility_index;0.12315064830992
oxford_female_smokers_tbd__oxford_weekly_icu_admissions_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.12308322741153
oxford_extreme_poverty_tbd__oxford_new_tests_smoothed_tbd;c3_Google_ParksMobility_index;0.12302398288876
oxford_handwashing_facilities_tbd__oxford_tests_per_case_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.122971291068461
oxford_hospital_beds_per_thousand_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ParksMobility_index;0.122884953961997
oxford_hospital_beds_per_thousand_tbd__oxford_total_tests_per_thousand_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.12286620887308
oxford_aged_65_older_tbd__oxford_weekly_hosp_admissions_tbd;c3_Google_ResidentialMobility_index;0.122677687294715
oxford_aged_70_older_tbd__oxford_weekly_hosp_admissions_tbd;c3_Google_WorkplacesMobility_index;0.122675043633901
c3_LifeExpectancyInternational_numeric__oxford_tests_per_case_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.122623937385464
oxford_aged_65_older_tbd__oxford_weekly_icu_admissions_tbd;c3_Apple_WalkingMobility_index;0.122564175500948
oxford_aged_70_older_tbd__oxford_weekly_hosp_admissions_tbd;c3_Google_ResidentialMobility_index;0.122456255504508
oxford_human_development_index_tbd__oxford_new_tests_tbd;c3_Apple_WalkingMobility_index;0.122375768332338
c3_LifeExpectancyInternational_numeric__oxford_weekly_icu_admissions_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.122358738834225
oxford_gdp_per_capita_tbd__oxford_icu_patients_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.122311662378281
oxford_population_density_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_Google_ParksMobility_index;0.122218350281389
oxford_median_age_tbd__oxford_hosp_patients_per_million_tbd;c3_Apple_WalkingMobility_index;0.122214687346407
oxford_life_expectancy_tbd__oxford_tests_per_case_tbd;c3_Apple_DrivingMobility_index;0.122207055200558
oxford_life_expectancy_tbd__oxford_weekly_icu_admissions_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.12218398433173
oxford_female_smokers_tbd__oxford_new_tests_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.122094504379632
oxford_hospital_beds_per_thousand_tbd__oxford_new_cases_per_million_tbd;c3_Google_ParksMobility_index;0.122052965963071
oxford_extreme_poverty_tbd__oxford_total_tests_tbd;c3_Apple_TransitMobility_index;0.122002313214807
oxford_hospital_beds_per_thousand_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.12169334675458
oxford_hospital_beds_per_thousand_tbd__cep_repronum_numeric;c3_Google_ParksMobility_index;0.121586559636231
oxford_handwashing_facilities_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Apple_TransitMobility_index;0.121536648898206
oxford_handwashing_facilities_tbd__oxford_new_deaths_smoothed_tbd;c3_Apple_TransitMobility_index;0.121432002896145
oxford_extreme_poverty_tbd__oxford_new_deaths_smoothed_tbd;c3_Apple_TransitMobility_index;0.121393110716063
c3_LifeExpectancyInternational_numeric__oxford_total_tests_tbd;c3_Google_GroceryMobility_index;0.121275374305175
oxford_aged_65_older_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_Google_TransitStationsMobility_index;0.121254493755878
oxford_female_smokers_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.121251151226085
oxford_female_smokers_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.121251151226085
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_tests_per_thousand_tbd;c3_Google_WorkplacesMobility_index;0.121155285587185
oxford_cardiovasc_death_rate_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_Google_TransitStationsMobility_index;0.121132805661454
oxford_female_smokers_tbd__oxford_new_deaths_tbd;c3_Apple_TransitMobility_index;0.121066483458201
c3_MortalityRateUnder5International_numeric__oxford_new_deaths_smoothed_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.121056887878605
oxford_extreme_poverty_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.121020755875009
c3_LifeExpectancyInternational_numeric__oxford_new_tests_smoothed_per_thousand_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.120967721940331
oxford_hospital_beds_per_thousand_tbd__oxford_new_deaths_per_million_tbd;c3_Google_ParksMobility_index;0.120915249931153
oxford_life_expectancy_tbd__oxford_positive_rate_tbd;c3_Apple_DrivingMobility_index;0.120911654318374
oxford_aged_65_older_tbd__cep_repronum_numeric;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.120800263332349
oxford_population_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_WorkplacesMobility_index;0.120793113870261
oxford_life_expectancy_tbd__oxford_positive_rate_tbd;c3_Google_RetailMobility_index;0.120736982682445
oxford_cardiovasc_death_rate_tbd__oxford_reproduction_rate_tbd;c3_Google_ResidentialMobility_index;0.120635206119043
oxford_human_development_index_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.120610230866875
oxford_median_age_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.120543988798789
oxford_life_expectancy_tbd__cep_repronum_numeric;c3_Apple_TransitMobility_index;0.120436401720678
oxford_median_age_tbd__oxford_weekly_hosp_admissions_tbd;c3_Google_WorkplacesMobility_index;0.12040852369098
oxford_aged_65_older_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.120377384853277
c3_MortalityRateUnder5International_numeric__oxford_new_cases_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.120299678458529
c3_MortalityRateUnder5International_numeric__oxford_weekly_hosp_admissions_tbd;c3_Apple_WalkingMobility_index;0.120289884582041
oxford_cardiovasc_death_rate_tbd__oxford_weekly_icu_admissions_tbd;c3_Apple_DrivingMobility_index;0.120220140625287
oxford_life_expectancy_tbd__cep_repronum_se_numeric;c3_Apple_TransitMobility_index;0.120206121276883
oxford_female_smokers_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.120202566669704
oxford_median_age_tbd__oxford_tests_per_case_tbd;c3_Google_GroceryMobility_index;0.1201057532656
oxford_aged_65_older_tbd__oxford_icu_patients_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.119947786933471
oxford_human_development_index_tbd__oxford_new_deaths_tbd;c3_Apple_TransitMobility_index;0.119898021987238
c3_MortalityRateUnder5International_numeric__oxford_new_deaths_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.119893750236303
oxford_population_density_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_ParksMobility_index;0.119891181914049
oxford_human_development_index_tbd__cep_repronum_numeric;c3_Google_ParksMobility_index;0.119883445523493
oxford_human_development_index_tbd__oxford_weekly_icu_admissions_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.119798759722023
oxford_hospital_beds_per_thousand_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_TransitStationsMobility_index;0.119787089115488
oxford_gdp_per_capita_tbd__oxford_hosp_patients_tbd;c3_Google_TransitStationsMobility_index;0.119725855403283
oxford_cardiovasc_death_rate_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.119624101802604
oxford_female_smokers_tbd__oxford_hosp_patients_per_million_tbd;c3_Apple_WalkingMobility_index;0.119552958092886
oxford_female_smokers_tbd__oxford_weekly_hosp_admissions_tbd;c3_Google_WorkplacesMobility_index;0.11951418918754
oxford_cardiovasc_death_rate_tbd__oxford_total_tests_per_thousand_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.119441126395008
oxford_gdp_per_capita_tbd__oxford_new_tests_tbd;c3_Apple_DrivingMobility_index;0.119431862618578
oxford_diabetes_prevalence_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Apple_TransitMobility_index;0.119410804898642
oxford_population_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_TransitStationsMobility_index;0.119408624731839
c3_LifeExpectancyInternational_numeric__oxford_weekly_hosp_admissions_tbd;c3_Google_WorkplacesMobility_index;0.119405722339065
c3_MaleFemaletotal_InternationalCensus_integer__oxford_hosp_patients_per_million_tbd;c3_Google_TransitStationsMobility_index;0.119380780972689
c3_MortalityRateUnder5International_numeric__oxford_new_tests_tbd;c3_Google_TransitStationsMobility_index;0.119260848264159
c3_MortalityRateUnder5International_numeric__oxford_new_tests_smoothed_per_thousand_tbd;c3_Apple_DrivingMobility_index;0.119148445613149
oxford_female_smokers_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.119081192610825
oxford_aged_70_older_tbd__cep_repronum_numeric;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.11903456861327
oxford_population_density_tbd__oxford_icu_patients_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.119026213094242
oxford_diabetes_prevalence_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_TransitStationsMobility_index;0.118965398544957
oxford_human_development_index_tbd__oxford_new_tests_smoothed_tbd;c3_Google_RetailMobility_index;0.118957890008257
oxford_female_smokers_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.118933498129776
oxford_hospital_beds_per_thousand_tbd__oxford_total_cases_tbd;c3_Google_ParksMobility_index;0.118894015379839
oxford_median_age_tbd__oxford_total_tests_per_thousand_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.11886457800291
oxford_hospital_beds_per_thousand_tbd__oxford_new_deaths_tbd;c3_Google_ParksMobility_index;0.118834307200413
c3_MortalityRateUnder5International_numeric__oxford_new_deaths_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.118778463924998
oxford_population_density_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.118774254256464
oxford_cardiovasc_death_rate_tbd__oxford_weekly_icu_admissions_tbd;c3_Apple_TransitMobility_index;0.118753960278381
oxford_hospital_beds_per_thousand_tbd__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.118723253247737
oxford_hospital_beds_per_thousand_tbd__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.118723253247737
oxford_cardiovasc_death_rate_tbd__oxford_hosp_patients_per_million_tbd;c3_Apple_DrivingMobility_index;0.118700149210224
oxford_hospital_beds_per_thousand_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_ParksMobility_index;0.118639359276195
oxford_aged_65_older_tbd__oxford_hosp_patients_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.118612206862216
oxford_hospital_beds_per_thousand_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Google_ResidentialMobility_index;0.118604986585189
oxford_life_expectancy_tbd__oxford_positive_rate_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.118547528086209
oxford_hospital_beds_per_thousand_tbd__oxford_hosp_patients_per_million_tbd;c3_Apple_DrivingMobility_index;0.118481603950674
oxford_life_expectancy_tbd__oxford_new_tests_tbd;c3_Apple_DrivingMobility_index;0.118471525025674
c3_LifeExpectancyInternational_numeric__oxford_tests_per_case_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.118468209488322
oxford_median_age_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.118449462158731
oxford_handwashing_facilities_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Apple_TransitMobility_index;0.118435232157164
oxford_female_smokers_tbd__oxford_positive_rate_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.118410013829169
oxford_cardiovasc_death_rate_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.118396541976679
c3_MortalityRateUnder5International_numeric__cep_JHU_ConfirmedCases_change_integer;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.118371810246591
oxford_median_age_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.118291617393004
c3_MortalityRateUnder5International_numeric__oxford_new_tests_tbd;c3_Google_GroceryMobility_index;0.11828824959692
oxford_aged_65_older_tbd__oxford_icu_patients_tbd;c3_Google_ResidentialMobility_index;0.118240873386082
oxford_cardiovasc_death_rate_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_WorkplacesMobility_index;0.118107674500991
oxford_extreme_poverty_tbd__oxford_total_tests_tbd;c3_Google_ParksMobility_index;0.118053853738766
oxford_hospital_beds_per_thousand_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_WorkplacesMobility_index;0.117831408545294
oxford_handwashing_facilities_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Apple_TransitMobility_index;0.117816560824188
oxford_median_age_tbd__oxford_total_tests_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.117784402487484
oxford_female_smokers_tbd__oxford_new_tests_tbd;c3_Apple_DrivingMobility_index;0.117776001137228
oxford_hospital_beds_per_thousand_tbd__oxford_new_cases_tbd;c3_Google_ParksMobility_index;0.117753492988432
oxford_human_development_index_tbd__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.117728640836139
oxford_handwashing_facilities_tbd__oxford_total_tests_per_thousand_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.117712754781624
oxford_hospital_beds_per_thousand_tbd__oxford_icu_patients_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.117644633027292
oxford_human_development_index_tbd__oxford_total_tests_per_thousand_tbd;c3_Apple_WalkingMobility_index;0.117589629148091
oxford_hospital_beds_per_thousand_tbd__oxford_new_cases_smoothed_tbd;c3_Google_ParksMobility_index;0.11753606139679
oxford_median_age_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Apple_WalkingMobility_index;0.117517384800882
oxford_male_smokers_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Google_ResidentialMobility_index;0.117512230795807
